id,from,to,label,release,deadline,weight,volume
1,2.0,7.0,regular,0,40,1230,3.9
2,4.0,7.0,urgent,0,12,1040,2.6
3,8.0,9.0,urgent,0,12,950,2.4
4,4.0,7.0,urgent,0,12,870,3.5
5,4.0,10.0,urgent,0,12,710,1.2
6,1.0,7.0,regular,0,40,1400,3.5
7,4.0,10.0,urgent,0,12,700,2.2
8,2.0,8.0,regular,0,40,1080,3.9
9,1.0,4.0,regular,0,40,1540,5.2
10,4.0,5.0,urgent,0,12,740,3.7
11,7.0,9.0,priority,0,24,660,1.2
12,3.0,5.0,priority,0,24,1120,2.4
13,4.0,8.0,priority,0,24,1360,5.9
14,7.0,10.0,urgent,0,12,770,1.7
15,4.0,7.0,priority,0,24,770,2.8
16,4.0,9.0,priority,0,24,1080,2.7
17,3.0,4.0,regular,0,40,1430,4.7
18,5.0,6.0,urgent,0,12,830,3.0
19,2.0,3.0,regular,0,40,950,2.4
20,5.0,8.0,regular,0,40,790,1.6
21,5.0,6.0,regular,0,40,850,3.9
22,5.0,8.0,regular,0,40,830,1.8
23,5.0,10.0,priority,0,24,900,2.7
24,3.0,7.0,urgent,0,12,1520,4.1
25,3.0,9.0,regular,0,40,1240,3.1
26,5.0,9.0,regular,0,40,750,3.5
27,5.0,9.0,priority,0,24,780,2.4
28,3.0,6.0,regular,0,40,830,1.9
29,5.0,9.0,regular,0,40,910,2.6
30,3.0,7.0,regular,0,40,1090,3.0
31,4.0,7.0,regular,0,40,780,3.3
32,2.0,10.0,urgent,0,12,720,1.5
33,1.0,5.0,urgent,0,12,1100,4.1
34,4.0,7.0,regular,0,40,1080,2.9
35,1.0,9.0,regular,0,40,1330,5.2
36,6.0,10.0,regular,0,40,980,3.0
37,2.0,8.0,urgent,0,12,980,3.5
38,1.0,5.0,regular,0,40,930,1.7
39,6.0,10.0,regular,0,40,860,1.9
40,3.0,8.0,urgent,0,12,2220,8.1
41,4.0,10.0,priority,0,24,680,1.9
42,3.0,6.0,urgent,0,12,830,3.4
43,1.0,5.0,priority,0,24,1010,4.7
44,6.0,10.0,regular,0,40,910,4.4
45,2.0,8.0,urgent,0,12,830,3.9
46,1.0,5.0,priority,0,24,790,1.4
47,9.0,10.0,urgent,0,12,1040,4.2
48,2.0,6.0,priority,0,24,780,3.0
49,5.0,9.0,priority,0,24,1180,4.8
50,1.0,3.0,priority,0,24,1510,4.5
