id,from,to,label,release,deadline,weight,volume
1,1.0,7.0,regular,0,40,1240,4.1
2,2.0,4.0,regular,0,40,680,2.9
3,6.0,8.0,regular,0,40,1090,2.3
4,3.0,8.0,regular,0,40,1180,4.8
5,1.0,3.0,regular,0,40,1080,2.3
6,4.0,7.0,priority,0,24,670,2.3
7,4.0,5.0,urgent,0,12,1090,2.6
8,2.0,7.0,priority,0,24,930,3.7
9,5.0,9.0,regular,0,40,740,1.0
10,2.0,6.0,regular,0,40,890,3.9
11,4.0,6.0,priority,0,24,1250,4.8
12,1.0,2.0,priority,0,24,840,1.9
13,2.0,4.0,regular,0,40,710,2.3
14,1.0,10.0,priority,0,24,1200,5.0
15,1.0,7.0,regular,0,40,1240,2.7
16,3.0,6.0,regular,0,40,820,3.0
17,7.0,9.0,regular,0,40,740,1.5
18,4.0,9.0,priority,0,24,700,1.2
19,1.0,9.0,regular,0,40,1260,4.5
20,1.0,4.0,regular,0,40,700,2.0
21,7.0,9.0,regular,0,40,1280,3.6
22,3.0,5.0,regular,0,40,1190,4.5
23,8.0,10.0,regular,0,40,810,1.4
24,3.0,9.0,regular,0,40,720,3.5
25,5.0,10.0,regular,0,40,740,2.4
