id,from,to,label,release,deadline,weight,volume
1,3.0,10.0,regular,0,40,870,2.0
2,1.0,7.0,regular,0,40,1410,3.5
3,7.0,9.0,urgent,0,12,690,1.7
4,2.0,9.0,urgent,0,12,1070,2.8
5,6.0,7.0,priority,0,24,1820,5.5
6,6.0,10.0,regular,0,40,690,2.9
7,2.0,7.0,urgent,0,12,970,2.5
8,3.0,6.0,regular,0,40,700,1.4
9,1.0,5.0,urgent,0,12,630,2.2
10,4.0,7.0,regular,0,40,710,3.6
11,2.0,6.0,urgent,0,12,870,3.3
12,1.0,8.0,urgent,0,12,1210,3.9
13,1.0,8.0,urgent,0,12,710,1.5
14,4.0,10.0,regular,0,40,1890,6.7
15,2.0,6.0,urgent,0,12,920,2.0
16,7.0,8.0,urgent,0,12,760,3.1
17,1.0,5.0,urgent,0,12,910,4.1
18,2.0,7.0,regular,0,40,1090,2.4
19,3.0,9.0,priority,0,24,810,3.0
20,8.0,9.0,regular,0,40,690,2.3
21,6.0,9.0,urgent,0,12,870,1.6
22,9.0,10.0,urgent,0,12,770,2.2
23,2.0,8.0,urgent,0,12,860,1.7
24,1.0,4.0,priority,0,24,1190,3.3
25,3.0,10.0,priority,0,24,740,3.7
26,2.0,3.0,regular,0,40,770,3.0
27,1.0,10.0,priority,0,24,700,2.7
28,1.0,7.0,priority,0,24,930,2.3
29,7.0,10.0,priority,0,24,1690,4.3
30,5.0,7.0,regular,0,40,670,2.0
31,6.0,10.0,regular,0,40,820,2.6
32,4.0,8.0,priority,0,24,910,4.1
33,1.0,7.0,priority,0,24,930,2.5
34,1.0,4.0,priority,0,24,1090,4.9
35,3.0,10.0,priority,0,24,780,2.3
36,1.0,8.0,regular,0,40,860,1.4
37,4.0,6.0,priority,0,24,1150,2.6
38,2.0,3.0,priority,0,24,870,3.5
39,3.0,9.0,priority,0,24,840,4.2
40,7.0,9.0,regular,0,40,870,3.6
41,5.0,7.0,regular,0,40,1280,5.5
42,4.0,7.0,urgent,0,12,1100,3.7
43,4.0,10.0,regular,0,40,660,2.2
44,6.0,7.0,regular,0,40,980,2.0
45,5.0,7.0,priority,0,24,1360,3.7
46,2.0,10.0,regular,0,40,870,2.9
47,1.0,8.0,regular,0,40,790,2.6
48,5.0,10.0,priority,0,24,1230,3.1
49,2.0,9.0,priority,0,24,910,3.8
50,9.0,10.0,priority,0,24,950,3.0
51,4.0,5.0,urgent,0,12,890,3.4
52,6.0,9.0,priority,0,24,900,4.3
53,1.0,9.0,regular,0,40,1150,5.0
54,1.0,2.0,priority,0,24,860,3.3
55,1.0,3.0,urgent,0,12,820,2.9
56,1.0,10.0,urgent,0,12,1360,5.8
57,5.0,7.0,urgent,0,12,2170,7.5
58,3.0,6.0,regular,0,40,1400,5.3
59,3.0,9.0,urgent,0,12,1230,4.9
60,1.0,4.0,regular,0,40,710,3.5
61,2.0,9.0,urgent,0,12,1610,3.9
62,3.0,4.0,priority,0,24,890,3.5
63,4.0,5.0,regular,0,40,1230,5.4
64,1.0,7.0,urgent,0,12,690,3.1
65,1.0,10.0,regular,0,40,600,2.9
66,3.0,9.0,priority,0,24,1030,3.0
67,4.0,8.0,regular,0,40,1750,5.2
68,1.0,6.0,regular,0,40,720,1.7
69,2.0,9.0,urgent,0,12,950,3.1
70,7.0,10.0,urgent,0,12,620,2.9
71,7.0,10.0,regular,0,40,830,1.5
72,3.0,9.0,urgent,0,12,660,2.7
73,3.0,4.0,urgent,0,12,720,3.0
74,3.0,10.0,priority,0,24,1580,6.4
75,5.0,8.0,urgent,0,12,790,1.9
76,3.0,10.0,regular,0,40,650,2.1
77,1.0,5.0,urgent,0,12,1040,4.0
78,1.0,10.0,priority,0,24,1230,4.4
79,2.0,8.0,urgent,0,12,730,2.7
80,1.0,6.0,regular,0,40,820,3.6
81,2.0,8.0,priority,0,24,2120,6.4
82,6.0,7.0,urgent,0,12,530,1.3
83,9.0,10.0,urgent,0,12,690,3.5
84,3.0,6.0,urgent,0,12,2280,7.4
85,4.0,5.0,priority,0,24,1260,3.5
86,9.0,10.0,priority,0,24,1200,3.8
87,5.0,6.0,priority,0,24,860,3.4
88,8.0,10.0,priority,0,24,1270,3.5
89,4.0,8.0,priority,0,24,940,4.4
90,5.0,9.0,urgent,0,12,670,3.0
91,1.0,3.0,urgent,0,12,660,2.2
92,4.0,8.0,regular,0,40,2080,7.1
93,6.0,7.0,urgent,0,12,2910,10.4
94,5.0,7.0,priority,0,24,1050,2.1
95,3.0,10.0,regular,0,40,690,3.7
96,2.0,3.0,regular,0,40,660,1.6
97,1.0,10.0,regular,0,40,1280,5.6
98,2.0,8.0,priority,0,24,1200,3.8
99,5.0,8.0,regular,0,40,900,2.8
100,2.0,7.0,urgent,0,12,960,2.4
