id,from,to,label,release,deadline,weight,volume
1,17.0,20.0,regular,0,40,1130,4.6
2,16.0,17.0,priority,0,24,990,3.0
3,2.0,5.0,priority,0,24,1770,5.5
4,13.0,20.0,regular,0,40,1410,4.8
5,11.0,16.0,regular,0,40,880,2.7
6,14.0,22.0,urgent,0,12,700,3.1
7,5.0,24.0,regular,0,40,1120,5.1
8,8.0,11.0,priority,0,24,1010,2.8
9,1.0,8.0,urgent,0,12,780,2.5
10,21.0,23.0,urgent,0,12,740,3.3
11,2.0,4.0,regular,0,40,850,1.8
12,9.0,24.0,urgent,0,12,1010,4.2
13,2.0,24.0,priority,0,24,740,3.7
14,16.0,20.0,priority,0,24,1020,2.3
15,7.0,16.0,regular,0,40,880,4.3
16,18.0,25.0,priority,0,24,1140,4.4
17,9.0,14.0,urgent,0,12,1320,4.6
18,7.0,25.0,priority,0,24,770,1.8
19,1.0,19.0,urgent,0,12,1720,6.6
20,8.0,23.0,urgent,0,12,770,3.5
21,3.0,14.0,priority,0,24,720,3.0
22,1.0,4.0,priority,0,24,1220,5.4
23,8.0,23.0,urgent,0,12,1170,2.6
24,6.0,16.0,regular,0,40,1640,4.1
25,2.0,10.0,priority,0,24,730,3.6
26,14.0,16.0,priority,0,24,720,2.2
27,13.0,22.0,regular,0,40,950,1.8
28,9.0,24.0,priority,0,24,780,2.9
29,15.0,25.0,regular,0,40,1170,4.9
30,3.0,25.0,urgent,0,12,1280,5.2
31,5.0,21.0,priority,0,24,1170,2.9
32,1.0,24.0,urgent,0,12,590,0.8
33,19.0,22.0,regular,0,40,730,2.5
34,10.0,19.0,urgent,0,12,810,4.0
35,13.0,24.0,urgent,0,12,730,2.6
36,4.0,5.0,priority,0,24,1100,2.8
37,18.0,21.0,priority,0,24,870,2.3
38,9.0,11.0,priority,0,24,870,4.1
39,1.0,19.0,urgent,0,12,610,2.4
40,4.0,25.0,urgent,0,12,980,2.9
41,2.0,24.0,regular,0,40,1170,3.1
42,21.0,25.0,priority,0,24,1130,4.8
43,5.0,11.0,priority,0,24,720,3.4
44,11.0,25.0,priority,0,24,1270,3.7
45,9.0,19.0,regular,0,40,960,2.6
46,18.0,24.0,urgent,0,12,990,4.2
47,17.0,25.0,regular,0,40,820,3.6
48,11.0,17.0,regular,0,40,1350,3.6
49,8.0,17.0,regular,0,40,1120,2.5
50,18.0,24.0,priority,0,24,1110,4.0
51,10.0,13.0,priority,0,24,1480,5.7
52,12.0,23.0,regular,0,40,680,0.9
53,6.0,12.0,urgent,0,12,810,2.2
54,8.0,22.0,regular,0,40,1160,3.8
55,23.0,25.0,urgent,0,12,810,2.5
56,1.0,15.0,urgent,0,12,660,3.3
57,15.0,24.0,regular,0,40,670,1.8
58,7.0,24.0,urgent,0,12,830,1.4
59,15.0,23.0,priority,0,24,1180,2.6
60,3.0,5.0,urgent,0,12,1240,3.7
61,2.0,20.0,regular,0,40,660,0.9
62,15.0,20.0,regular,0,40,710,1.3
63,17.0,20.0,regular,0,40,1390,5.8
64,13.0,21.0,regular,0,40,1000,4.0
65,2.0,24.0,priority,0,24,900,3.6
66,18.0,22.0,regular,0,40,1370,3.6
67,1.0,3.0,priority,0,24,1390,4.8
68,7.0,8.0,priority,0,24,920,1.6
69,9.0,17.0,priority,0,24,690,2.4
70,9.0,25.0,regular,0,40,740,1.6
71,2.0,22.0,urgent,0,12,540,1.4
72,12.0,25.0,priority,0,24,630,3.2
73,6.0,16.0,urgent,0,12,1160,2.5
74,5.0,14.0,regular,0,40,1410,5.7
75,4.0,17.0,priority,0,24,1290,5.0
76,7.0,17.0,regular,0,40,1270,4.9
77,6.0,25.0,priority,0,24,760,3.9
78,5.0,25.0,priority,0,24,1200,3.0
79,12.0,19.0,priority,0,24,1530,3.9
80,2.0,11.0,priority,0,24,730,1.3
81,2.0,25.0,regular,0,40,860,3.9
82,8.0,9.0,regular,0,40,760,2.9
83,9.0,17.0,regular,0,40,720,3.8
84,11.0,16.0,regular,0,40,1030,2.4
85,9.0,11.0,regular,0,40,740,3.3
86,5.0,23.0,regular,0,40,1050,2.8
87,7.0,23.0,urgent,0,12,610,1.8
88,5.0,10.0,priority,0,24,830,3.7
89,5.0,8.0,priority,0,24,840,3.7
90,3.0,17.0,regular,0,40,830,1.7
91,7.0,25.0,priority,0,24,990,2.5
92,5.0,8.0,regular,0,40,1010,4.5
93,10.0,21.0,regular,0,40,1270,3.0
94,9.0,25.0,urgent,0,12,1230,5.0
95,9.0,13.0,priority,0,24,970,3.2
96,3.0,21.0,regular,0,40,870,3.1
97,4.0,9.0,urgent,0,12,2160,8.2
98,7.0,10.0,priority,0,24,820,3.0
99,3.0,12.0,priority,0,24,1110,2.3
100,7.0,25.0,regular,0,40,1180,3.9
