id,from,to,label,release,deadline,weight,volume
1,8.0,9.0,urgent,0,12,1790,7.3
2,10.0,16.0,regular,0,40,1620,4.0
3,5.0,17.0,priority,0,24,730,2.6
4,4.0,9.0,priority,0,24,880,3.5
5,11.0,12.0,priority,0,24,900,4.1
6,10.0,19.0,regular,0,40,1220,4.1
7,1.0,22.0,priority,0,24,960,3.1
8,6.0,24.0,urgent,0,12,860,2.7
9,4.0,8.0,priority,0,24,960,3.3
10,13.0,16.0,priority,0,24,710,0.9
11,7.0,8.0,regular,0,40,1150,3.4
12,9.0,13.0,regular,0,40,860,2.8
13,5.0,6.0,regular,0,40,990,3.2
14,8.0,11.0,regular,0,40,940,3.4
15,17.0,19.0,regular,0,40,730,1.5
16,8.0,22.0,regular,0,40,870,2.8
17,3.0,22.0,regular,0,40,900,3.1
18,3.0,22.0,priority,0,24,660,2.3
19,16.0,24.0,priority,0,24,1860,5.7
20,6.0,11.0,urgent,0,12,1170,3.1
21,1.0,23.0,priority,0,24,870,1.9
22,8.0,9.0,regular,0,40,1630,4.7
23,3.0,15.0,priority,0,24,1350,4.5
24,7.0,10.0,priority,0,24,700,1.6
25,9.0,18.0,regular,0,40,1080,4.1
26,8.0,14.0,urgent,0,12,980,3.2
27,7.0,21.0,regular,0,40,970,2.5
28,11.0,20.0,priority,0,24,1710,5.2
29,11.0,24.0,regular,0,40,820,4.1
30,1.0,14.0,priority,0,24,740,1.9
31,8.0,13.0,priority,0,24,990,2.2
32,19.0,21.0,regular,0,40,1140,3.9
33,3.0,14.0,priority,0,24,670,3.0
34,7.0,19.0,priority,0,24,1020,3.5
35,16.0,22.0,regular,0,40,660,0.8
36,2.0,9.0,priority,0,24,1590,4.4
37,4.0,24.0,regular,0,40,1470,5.8
38,13.0,18.0,priority,0,24,1310,3.5
39,4.0,19.0,regular,0,40,860,3.5
40,17.0,24.0,priority,0,24,1050,3.6
41,20.0,24.0,urgent,0,12,790,1.5
42,4.0,22.0,priority,0,24,880,1.5
43,2.0,24.0,priority,0,24,1100,4.3
44,22.0,25.0,priority,0,24,680,0.8
45,10.0,23.0,regular,0,40,680,1.4
46,17.0,21.0,priority,0,24,740,2.7
47,21.0,24.0,regular,0,40,860,4.1
48,5.0,14.0,priority,0,24,1490,4.2
49,9.0,11.0,regular,0,40,900,3.3
50,1.0,7.0,priority,0,24,750,1.5
51,13.0,25.0,priority,0,24,620,3.2
52,23.0,24.0,priority,0,24,850,2.7
53,1.0,5.0,priority,0,24,720,3.1
54,13.0,16.0,regular,0,40,820,3.1
55,7.0,21.0,regular,0,40,1130,3.8
56,10.0,19.0,regular,0,40,1110,4.2
57,3.0,20.0,priority,0,24,1120,4.4
58,8.0,20.0,regular,0,40,1110,5.0
59,12.0,17.0,regular,0,40,770,2.6
60,4.0,13.0,priority,0,24,790,2.5
61,9.0,14.0,priority,0,24,2170,8.1
62,12.0,13.0,priority,0,24,1150,3.3
63,10.0,18.0,regular,0,40,660,2.3
64,16.0,17.0,priority,0,24,800,3.3
65,8.0,17.0,priority,0,24,930,3.0
66,13.0,20.0,regular,0,40,710,3.4
67,12.0,17.0,regular,0,40,1150,3.1
68,7.0,24.0,regular,0,40,710,1.9
69,3.0,23.0,regular,0,40,1280,4.7
70,10.0,20.0,priority,0,24,1170,3.4
71,9.0,18.0,regular,0,40,810,1.9
72,1.0,4.0,regular,0,40,690,2.4
73,8.0,19.0,priority,0,24,750,2.5
74,2.0,10.0,priority,0,24,910,2.2
75,3.0,5.0,regular,0,40,680,0.8
76,1.0,12.0,priority,0,24,840,3.9
77,6.0,12.0,regular,0,40,1110,4.1
78,2.0,11.0,priority,0,24,830,3.7
79,16.0,25.0,priority,0,24,1290,5.7
80,16.0,22.0,regular,0,40,770,2.4
81,7.0,14.0,priority,0,24,1000,4.1
82,10.0,17.0,priority,0,24,1050,2.8
83,9.0,19.0,regular,0,40,660,2.2
84,4.0,20.0,regular,0,40,660,2.5
85,18.0,20.0,priority,0,24,1600,4.6
86,4.0,13.0,urgent,0,12,1040,2.2
87,11.0,12.0,regular,0,40,670,1.9
88,2.0,5.0,priority,0,24,870,3.5
89,7.0,10.0,regular,0,40,750,1.4
90,3.0,15.0,regular,0,40,850,3.3
91,5.0,18.0,priority,0,24,630,3.5
92,5.0,8.0,priority,0,24,910,4.1
93,14.0,25.0,regular,0,40,710,3.7
94,13.0,19.0,regular,0,40,1490,4.2
95,2.0,6.0,regular,0,40,1120,3.3
96,13.0,15.0,priority,0,24,720,2.4
97,1.0,25.0,regular,0,40,690,1.4
98,6.0,15.0,regular,0,40,890,3.2
99,4.0,19.0,priority,0,24,980,2.0
100,6.0,20.0,regular,0,40,630,1.9
