id,from,to,label,release,deadline,weight,volume
1,4.0,10.0,regular,0,40,870,4.3
2,5.0,23.0,priority,0,24,720,2.1
3,6.0,13.0,regular,0,40,710,2.2
4,1.0,6.0,regular,0,40,690,2.4
5,3.0,19.0,regular,0,40,1570,5.0
6,4.0,20.0,priority,0,24,1430,5.4
7,22.0,24.0,priority,0,24,710,3.6
8,2.0,19.0,urgent,0,12,1420,3.4
9,3.0,9.0,priority,0,24,880,3.2
10,4.0,10.0,priority,0,24,940,3.9
11,4.0,9.0,regular,0,40,660,2.0
12,7.0,16.0,regular,0,40,890,1.5
13,7.0,16.0,priority,0,24,860,4.1
14,7.0,14.0,priority,0,24,700,2.8
15,17.0,21.0,priority,0,24,950,3.0
16,8.0,19.0,regular,0,40,1020,4.0
17,1.0,19.0,regular,0,40,720,2.3
18,14.0,19.0,regular,0,40,1010,2.2
19,2.0,5.0,urgent,0,12,1130,3.1
20,12.0,21.0,regular,0,40,2330,6.9
21,10.0,16.0,regular,0,40,1860,5.6
22,2.0,10.0,priority,0,24,1230,4.3
23,14.0,18.0,priority,0,24,830,2.8
24,15.0,23.0,urgent,0,12,1070,3.1
25,10.0,25.0,priority,0,24,940,3.2
26,2.0,9.0,regular,0,40,1390,3.6
27,18.0,23.0,regular,0,40,850,1.7
28,2.0,25.0,urgent,0,12,830,2.3
29,4.0,7.0,regular,0,40,710,3.1
30,16.0,22.0,regular,0,40,870,1.7
31,18.0,25.0,regular,0,40,1110,3.0
32,14.0,17.0,regular,0,40,940,2.5
33,8.0,22.0,priority,0,24,890,2.0
34,5.0,9.0,regular,0,40,950,2.9
35,5.0,12.0,regular,0,40,850,4.0
36,11.0,23.0,priority,0,24,780,3.2
37,22.0,25.0,regular,0,40,700,2.1
38,16.0,23.0,priority,0,24,1010,2.0
39,5.0,13.0,priority,0,24,2010,7.9
40,14.0,15.0,priority,0,24,920,3.4
41,17.0,22.0,priority,0,24,690,1.0
42,17.0,19.0,regular,0,40,1070,3.3
43,2.0,7.0,urgent,0,12,1540,5.0
44,2.0,13.0,urgent,0,12,1320,5.1
45,22.0,23.0,regular,0,40,960,3.5
46,2.0,21.0,regular,0,40,660,2.4
47,1.0,12.0,priority,0,24,690,2.5
48,18.0,19.0,regular,0,40,1000,2.5
49,5.0,24.0,regular,0,40,1690,6.7
50,14.0,22.0,regular,0,40,650,1.2
51,2.0,21.0,urgent,0,12,960,4.0
52,8.0,10.0,regular,0,40,1320,5.4
53,12.0,14.0,urgent,0,12,1850,5.8
54,6.0,14.0,priority,0,24,740,1.2
55,13.0,19.0,regular,0,40,1160,4.2
56,4.0,17.0,urgent,0,12,780,3.4
57,10.0,20.0,regular,0,40,1060,2.2
58,8.0,18.0,priority,0,24,1570,4.9
59,8.0,18.0,regular,0,40,870,1.6
60,1.0,14.0,regular,0,40,650,2.2
61,5.0,16.0,regular,0,40,870,4.0
62,23.0,25.0,regular,0,40,1390,3.8
63,20.0,22.0,priority,0,24,1390,4.6
64,9.0,11.0,urgent,0,12,720,1.2
65,6.0,12.0,priority,0,24,930,4.3
66,21.0,25.0,priority,0,24,1110,4.8
67,2.0,4.0,priority,0,24,1150,3.2
68,22.0,23.0,priority,0,24,1060,2.7
69,19.0,21.0,priority,0,24,1710,6.1
70,6.0,11.0,regular,0,40,930,3.5
71,2.0,13.0,priority,0,24,1590,5.8
72,2.0,12.0,priority,0,24,710,1.3
73,18.0,23.0,urgent,0,12,700,1.9
74,4.0,12.0,priority,0,24,960,2.8
75,13.0,18.0,regular,0,40,690,1.6
76,11.0,14.0,urgent,0,12,1360,3.9
77,6.0,15.0,regular,0,40,2440,9.3
78,3.0,11.0,priority,0,24,710,3.2
79,5.0,17.0,regular,0,40,670,1.8
80,12.0,23.0,priority,0,24,1630,4.2
81,6.0,21.0,regular,0,40,1030,4.4
82,15.0,22.0,regular,0,40,1200,4.1
83,1.0,13.0,regular,0,40,1740,6.6
84,14.0,23.0,regular,0,40,1020,2.1
85,4.0,16.0,regular,0,40,740,3.0
86,7.0,8.0,priority,0,24,780,1.7
87,13.0,20.0,priority,0,24,930,2.1
88,12.0,15.0,urgent,0,12,640,2.8
89,12.0,13.0,priority,0,24,1010,3.5
90,5.0,7.0,regular,0,40,700,3.3
91,11.0,24.0,regular,0,40,580,2.7
92,11.0,20.0,regular,0,40,620,2.1
93,14.0,17.0,regular,0,40,850,3.9
94,9.0,12.0,regular,0,40,820,2.3
95,7.0,16.0,priority,0,24,920,2.5
96,19.0,21.0,regular,0,40,1180,3.3
97,21.0,25.0,priority,0,24,770,2.6
98,16.0,17.0,priority,0,24,910,4.1
99,16.0,17.0,priority,0,24,910,2.0
100,7.0,22.0,regular,0,40,1210,3.7
101,3.0,12.0,urgent,0,12,930,2.2
102,6.0,23.0,urgent,0,12,670,2.7
103,8.0,19.0,priority,0,24,1000,2.5
104,17.0,24.0,regular,0,40,580,1.8
105,1.0,22.0,priority,0,24,800,2.5
106,10.0,14.0,regular,0,40,1020,4.4
107,7.0,9.0,regular,0,40,1240,4.8
108,17.0,22.0,regular,0,40,1220,2.8
109,15.0,23.0,regular,0,40,660,2.2
110,2.0,20.0,priority,0,24,890,4.1
111,6.0,24.0,regular,0,40,770,1.7
112,5.0,16.0,urgent,0,12,740,3.8
113,10.0,13.0,priority,0,24,880,1.6
114,7.0,10.0,regular,0,40,790,1.3
115,6.0,10.0,regular,0,40,820,2.2
116,3.0,5.0,priority,0,24,1420,5.8
117,2.0,5.0,regular,0,40,720,1.9
118,7.0,24.0,regular,0,40,1620,6.3
119,9.0,15.0,priority,0,24,690,1.1
120,18.0,23.0,priority,0,24,730,1.4
121,22.0,23.0,regular,0,40,730,2.9
122,11.0,21.0,urgent,0,12,840,3.5
123,18.0,25.0,regular,0,40,1320,5.3
124,10.0,20.0,regular,0,40,940,4.2
125,14.0,24.0,priority,0,24,830,2.8
126,2.0,18.0,priority,0,24,940,4.2
127,11.0,17.0,priority,0,24,1290,4.0
128,15.0,17.0,priority,0,24,730,1.3
129,9.0,21.0,regular,0,40,830,1.9
130,4.0,24.0,priority,0,24,1090,3.0
131,13.0,16.0,priority,0,24,730,2.6
132,15.0,25.0,urgent,0,12,710,2.7
133,1.0,10.0,regular,0,40,920,4.1
134,2.0,15.0,regular,0,40,940,1.9
135,2.0,8.0,regular,0,40,720,1.0
136,4.0,9.0,priority,0,24,870,3.9
137,2.0,15.0,regular,0,40,1130,4.3
138,14.0,16.0,regular,0,40,1320,4.1
139,13.0,18.0,regular,0,40,760,3.4
140,14.0,22.0,priority,0,24,750,3.1
141,6.0,9.0,priority,0,24,1000,2.7
142,4.0,12.0,regular,0,40,1320,3.9
143,1.0,15.0,priority,0,24,1070,2.9
144,11.0,24.0,regular,0,40,1220,3.5
145,5.0,22.0,urgent,0,12,600,1.7
146,3.0,15.0,priority,0,24,640,3.2
147,2.0,4.0,priority,0,24,1760,5.1
148,7.0,13.0,urgent,0,12,1230,3.0
149,3.0,15.0,urgent,0,12,1190,3.8
150,2.0,15.0,urgent,0,12,690,3.4
151,2.0,3.0,priority,0,24,920,4.1
152,3.0,9.0,priority,0,24,660,3.3
153,17.0,25.0,regular,0,40,1390,3.3
154,2.0,8.0,regular,0,40,700,2.2
155,1.0,19.0,priority,0,24,930,1.9
156,19.0,25.0,regular,0,40,960,2.8
157,7.0,23.0,regular,0,40,870,2.1
158,8.0,12.0,priority,0,24,1000,3.6
159,6.0,15.0,regular,0,40,750,3.6
160,6.0,9.0,priority,0,24,720,1.5
161,19.0,22.0,regular,0,40,590,0.7
162,7.0,11.0,priority,0,24,1330,4.2
163,4.0,19.0,regular,0,40,1230,3.6
164,2.0,12.0,urgent,0,12,760,3.9
165,4.0,8.0,regular,0,40,760,1.8
166,7.0,17.0,urgent,0,12,1590,4.6
167,14.0,18.0,priority,0,24,870,3.8
168,5.0,21.0,urgent,0,12,950,2.7
169,1.0,22.0,urgent,0,12,980,2.4
170,14.0,15.0,priority,0,24,1080,3.1
171,15.0,21.0,urgent,0,12,1070,2.7
172,5.0,9.0,urgent,0,12,1220,3.1
173,16.0,21.0,priority,0,24,1150,4.9
174,7.0,9.0,priority,0,24,930,3.4
175,1.0,16.0,priority,0,24,720,3.2
176,8.0,16.0,regular,0,40,780,3.7
177,1.0,8.0,priority,0,24,2040,5.7
178,12.0,25.0,urgent,0,12,890,1.7
179,7.0,12.0,regular,0,40,1500,3.7
180,7.0,12.0,regular,0,40,1340,3.8
181,3.0,23.0,priority,0,24,680,2.0
182,9.0,14.0,regular,0,40,1000,3.0
183,8.0,10.0,priority,0,24,1680,4.2
184,2.0,25.0,urgent,0,12,1190,3.8
185,15.0,21.0,regular,0,40,1780,6.2
186,17.0,19.0,priority,0,24,1350,5.2
187,5.0,14.0,regular,0,40,830,3.4
188,13.0,22.0,regular,0,40,920,2.2
189,16.0,17.0,urgent,0,12,670,1.1
190,10.0,14.0,regular,0,40,930,4.2
191,1.0,20.0,urgent,0,12,810,2.7
192,2.0,7.0,priority,0,24,1210,2.9
193,12.0,24.0,regular,0,40,810,2.5
194,19.0,23.0,regular,0,40,1030,3.8
195,9.0,17.0,priority,0,24,1030,2.5
196,6.0,14.0,priority,0,24,750,2.9
197,6.0,10.0,priority,0,24,1100,3.9
198,3.0,16.0,priority,0,24,930,3.0
199,15.0,17.0,priority,0,24,930,2.3
200,2.0,18.0,regular,0,40,810,4.1
