id,from,to,label,release,deadline,weight,volume
1,14.0,22.0,regular,0,40,820,2.8
2,15.0,19.0,priority,0,24,1280,5.5
3,1.0,4.0,priority,0,24,1190,5.3
4,1.0,9.0,regular,0,40,950,3.5
5,1.0,3.0,regular,0,40,1250,5.1
6,3.0,9.0,priority,0,24,1070,2.3
7,1.0,4.0,priority,0,24,1020,4.6
8,11.0,19.0,regular,0,40,1130,2.5
9,13.0,22.0,urgent,0,12,730,3.1
10,3.0,11.0,regular,0,40,610,2.3
11,14.0,20.0,regular,0,40,970,4.5
12,13.0,21.0,regular,0,40,760,1.3
13,10.0,16.0,urgent,0,12,690,3.4
14,14.0,25.0,urgent,0,12,920,3.7
15,23.0,25.0,priority,0,24,1090,3.0
16,4.0,10.0,regular,0,40,1380,4.6
17,3.0,4.0,regular,0,40,1380,3.7
18,15.0,22.0,regular,0,40,800,3.3
19,2.0,10.0,priority,0,24,1150,5.2
20,6.0,16.0,regular,0,40,650,3.3
21,10.0,14.0,regular,0,40,1080,2.3
22,2.0,12.0,urgent,0,12,970,1.9
23,16.0,25.0,regular,0,40,1050,4.4
24,15.0,25.0,priority,0,24,1050,2.9
25,9.0,23.0,regular,0,40,930,4.4
26,6.0,14.0,urgent,0,12,1500,5.5
27,2.0,19.0,priority,0,24,690,1.8
28,16.0,23.0,regular,0,40,650,2.2
29,14.0,22.0,priority,0,24,1090,2.8
30,6.0,14.0,priority,0,24,1320,5.8
31,13.0,23.0,priority,0,24,710,1.2
32,4.0,10.0,priority,0,24,1180,4.1
33,11.0,24.0,regular,0,40,930,2.4
34,2.0,16.0,priority,0,24,660,2.5
35,17.0,24.0,regular,0,40,630,2.4
36,11.0,22.0,urgent,0,12,900,1.6
37,9.0,17.0,urgent,0,12,1020,2.9
38,4.0,25.0,priority,0,24,1030,2.8
39,8.0,16.0,priority,0,24,830,3.4
40,9.0,14.0,urgent,0,12,1130,3.3
41,22.0,25.0,regular,0,40,610,2.9
42,2.0,3.0,urgent,0,12,730,2.5
43,9.0,15.0,priority,0,24,1470,4.6
44,10.0,22.0,priority,0,24,1510,6.0
45,9.0,19.0,regular,0,40,600,1.8
46,13.0,17.0,regular,0,40,920,3.7
47,2.0,21.0,regular,0,40,690,3.5
48,6.0,25.0,priority,0,24,790,1.6
49,5.0,10.0,regular,0,40,950,1.8
50,21.0,25.0,regular,0,40,1890,7.0
51,10.0,22.0,regular,0,40,1350,3.6
52,2.0,8.0,regular,0,40,640,2.3
53,5.0,7.0,regular,0,40,710,1.7
54,9.0,19.0,priority,0,24,1080,4.8
55,6.0,23.0,priority,0,24,1490,3.9
56,20.0,21.0,urgent,0,12,1150,4.9
57,2.0,19.0,priority,0,24,660,3.5
58,5.0,9.0,regular,0,40,830,2.4
59,5.0,13.0,priority,0,24,1440,5.9
60,6.0,17.0,priority,0,24,670,2.4
