id,from,to,label,release,deadline,weight,volume
1,14.0,25.0,regular,0,40,670,2.5
2,12.0,13.0,regular,0,40,850,1.7
3,10.0,23.0,regular,0,40,720,1.3
4,6.0,19.0,regular,0,40,1010,4.2
5,6.0,13.0,priority,0,24,570,1.1
6,3.0,5.0,regular,0,40,1320,5.1
7,5.0,14.0,priority,0,24,620,2.0
8,12.0,18.0,regular,0,40,1070,4.4
9,19.0,20.0,urgent,0,12,770,3.5
10,7.0,18.0,priority,0,24,1120,4.8
11,11.0,19.0,priority,0,24,720,2.3
12,5.0,12.0,priority,0,24,640,2.8
13,21.0,24.0,urgent,0,12,1030,3.7
14,18.0,23.0,priority,0,24,950,1.9
15,8.0,20.0,regular,0,40,1180,2.6
16,18.0,22.0,regular,0,40,740,2.2
17,5.0,17.0,urgent,0,12,1160,2.4
18,17.0,21.0,priority,0,24,2470,9.4
19,7.0,9.0,urgent,0,12,770,3.6
20,7.0,19.0,regular,0,40,1080,2.7
21,4.0,25.0,priority,0,24,680,0.9
22,5.0,7.0,regular,0,40,1030,2.9
23,2.0,21.0,regular,0,40,980,3.0
24,7.0,25.0,regular,0,40,700,2.3
25,15.0,24.0,regular,0,40,1440,4.7
26,8.0,10.0,regular,0,40,1880,5.6
27,12.0,13.0,regular,0,40,1080,2.2
28,20.0,21.0,priority,0,24,840,2.1
29,13.0,14.0,regular,0,40,1200,2.6
30,1.0,5.0,priority,0,24,670,2.9
31,16.0,23.0,regular,0,40,910,1.8
32,19.0,25.0,regular,0,40,1740,6.1
33,15.0,18.0,priority,0,24,660,3.3
34,6.0,13.0,priority,0,24,900,2.0
35,8.0,24.0,regular,0,40,1350,3.7
36,9.0,17.0,priority,0,24,1020,4.0
37,2.0,5.0,priority,0,24,1560,4.5
38,5.0,16.0,regular,0,40,770,3.6
39,17.0,22.0,priority,0,24,1500,6.4
40,8.0,12.0,regular,0,40,1330,3.0
41,16.0,18.0,priority,0,24,630,2.2
42,21.0,23.0,regular,0,40,2270,7.0
43,7.0,10.0,priority,0,24,1700,4.4
44,7.0,11.0,regular,0,40,960,2.7
45,2.0,5.0,priority,0,24,1280,5.2
46,7.0,10.0,priority,0,24,1360,3.8
47,2.0,4.0,regular,0,40,940,2.7
48,8.0,15.0,regular,0,40,1700,6.1
49,11.0,22.0,regular,0,40,670,1.4
50,20.0,21.0,regular,0,40,1630,5.1
51,2.0,18.0,regular,0,40,1050,2.4
52,6.0,12.0,regular,0,40,980,3.4
53,4.0,23.0,priority,0,24,640,2.1
54,12.0,20.0,priority,0,24,630,2.2
55,14.0,15.0,priority,0,24,940,2.8
56,6.0,20.0,regular,0,40,690,2.1
57,20.0,21.0,regular,0,40,1790,6.4
58,6.0,15.0,regular,0,40,1420,6.0
59,9.0,13.0,regular,0,40,720,1.3
60,4.0,16.0,priority,0,24,820,1.5
