id,from,to,label,release,deadline,weight,volume
1,17.0,19.0,regular,0,40,950,2.6
2,6.0,14.0,regular,0,40,770,1.7
3,3.0,20.0,priority,0,24,900,3.0
4,21.0,22.0,priority,0,24,650,1.6
5,5.0,11.0,priority,0,24,1320,3.6
6,3.0,11.0,priority,0,24,1160,2.6
7,1.0,25.0,regular,0,40,890,2.4
8,4.0,8.0,regular,0,40,1090,5.0
9,12.0,21.0,priority,0,24,640,1.7
10,10.0,15.0,priority,0,24,910,3.1
11,5.0,24.0,priority,0,24,720,3.5
12,19.0,20.0,regular,0,40,1290,4.8
13,2.0,3.0,regular,0,40,1530,5.7
14,16.0,25.0,regular,0,40,650,0.7
15,9.0,11.0,regular,0,40,1000,3.5
16,7.0,16.0,regular,0,40,980,3.0
17,7.0,11.0,regular,0,40,1020,2.7
18,7.0,11.0,regular,0,40,720,3.6
19,24.0,25.0,regular,0,40,1630,6.7
20,4.0,25.0,regular,0,40,1180,3.6
21,9.0,25.0,regular,0,40,930,4.4
22,5.0,25.0,priority,0,24,840,2.0
23,5.0,7.0,regular,0,40,810,4.1
24,6.0,23.0,priority,0,24,720,3.6
25,13.0,17.0,regular,0,40,1080,3.3
26,1.0,7.0,regular,0,40,1470,5.6
27,20.0,23.0,urgent,0,12,900,3.7
28,12.0,22.0,regular,0,40,850,2.5
29,23.0,24.0,regular,0,40,1470,4.4
30,11.0,25.0,priority,0,24,2220,6.0
31,17.0,25.0,regular,0,40,600,3.2
32,6.0,23.0,priority,0,24,980,3.2
33,7.0,8.0,priority,0,24,1900,6.4
34,10.0,17.0,urgent,0,12,1050,2.5
35,9.0,16.0,regular,0,40,770,2.5
36,13.0,24.0,regular,0,40,910,2.1
37,12.0,22.0,regular,0,40,780,1.8
38,4.0,11.0,priority,0,24,1170,5.3
39,1.0,17.0,priority,0,24,580,1.0
40,13.0,17.0,regular,0,40,850,2.8
41,5.0,16.0,regular,0,40,1260,4.2
42,2.0,3.0,regular,0,40,610,0.7
43,18.0,19.0,regular,0,40,1380,4.2
44,1.0,13.0,regular,0,40,740,2.7
45,8.0,16.0,regular,0,40,710,1.7
46,1.0,17.0,regular,0,40,800,3.2
47,15.0,21.0,priority,0,24,700,0.9
48,3.0,10.0,regular,0,40,690,2.4
49,5.0,22.0,priority,0,24,1030,4.1
50,3.0,11.0,regular,0,40,730,2.2
51,1.0,16.0,priority,0,24,730,3.0
52,10.0,12.0,regular,0,40,690,0.9
53,18.0,21.0,priority,0,24,580,0.9
54,6.0,16.0,urgent,0,12,690,1.3
55,1.0,8.0,priority,0,24,810,3.6
56,9.0,17.0,priority,0,24,1000,4.4
57,12.0,23.0,priority,0,24,1530,6.5
58,5.0,10.0,priority,0,24,1660,4.6
59,14.0,18.0,regular,0,40,620,2.3
60,10.0,24.0,regular,0,40,860,1.5
61,2.0,19.0,regular,0,40,580,1.0
62,3.0,6.0,priority,0,24,1040,3.9
63,9.0,23.0,regular,0,40,890,3.5
64,10.0,14.0,regular,0,40,980,4.4
65,5.0,9.0,regular,0,40,680,3.4
66,15.0,23.0,priority,0,24,1010,3.5
67,1.0,19.0,regular,0,40,980,4.0
68,6.0,17.0,priority,0,24,640,1.7
69,7.0,11.0,regular,0,40,1120,4.0
70,17.0,23.0,regular,0,40,1160,4.4
71,2.0,12.0,regular,0,40,750,3.4
72,5.0,14.0,regular,0,40,770,2.5
73,8.0,18.0,regular,0,40,620,1.9
74,10.0,21.0,regular,0,40,710,3.3
75,4.0,9.0,priority,0,24,880,2.7
76,8.0,22.0,priority,0,24,1410,4.3
77,3.0,18.0,regular,0,40,720,3.0
78,23.0,25.0,regular,0,40,740,2.5
79,1.0,2.0,regular,0,40,780,2.8
80,19.0,23.0,regular,0,40,840,3.6
81,9.0,19.0,priority,0,24,1390,3.9
82,17.0,24.0,urgent,0,12,670,2.4
83,12.0,14.0,priority,0,24,870,1.7
84,20.0,21.0,regular,0,40,1570,6.4
85,17.0,18.0,priority,0,24,920,3.8
86,7.0,16.0,regular,0,40,740,2.8
87,10.0,15.0,regular,0,40,950,3.1
88,4.0,18.0,priority,0,24,610,0.7
89,11.0,20.0,priority,0,24,1110,4.5
90,4.0,7.0,priority,0,24,840,1.4
91,3.0,20.0,urgent,0,12,1220,4.0
92,21.0,23.0,regular,0,40,560,1.1
93,23.0,24.0,priority,0,24,660,1.4
94,2.0,19.0,regular,0,40,810,1.9
95,3.0,16.0,regular,0,40,900,3.6
96,2.0,22.0,priority,0,24,2020,6.5
97,11.0,19.0,regular,0,40,1180,4.6
98,16.0,25.0,regular,0,40,960,4.3
99,18.0,20.0,priority,0,24,730,3.2
100,2.0,24.0,regular,0,40,650,3.2
101,3.0,25.0,regular,0,40,710,2.7
102,15.0,21.0,regular,0,40,970,4.6
103,17.0,21.0,regular,0,40,840,2.5
104,5.0,21.0,urgent,0,12,1070,4.6
105,7.0,16.0,urgent,0,12,680,3.5
106,8.0,21.0,regular,0,40,960,1.9
107,19.0,20.0,regular,0,40,780,2.1
108,4.0,9.0,regular,0,40,1220,4.8
109,3.0,5.0,priority,0,24,800,3.3
110,5.0,11.0,priority,0,24,800,2.1
111,1.0,19.0,priority,0,24,1210,3.0
112,16.0,25.0,urgent,0,12,1030,2.0
113,6.0,8.0,priority,0,24,1480,5.1
114,14.0,25.0,priority,0,24,1170,4.9
115,19.0,24.0,priority,0,24,1120,4.1
116,11.0,25.0,priority,0,24,740,2.7
117,3.0,16.0,priority,0,24,620,2.9
118,8.0,23.0,regular,0,40,960,2.1
119,16.0,21.0,regular,0,40,1230,4.3
120,18.0,21.0,priority,0,24,930,3.9
121,10.0,17.0,priority,0,24,1020,4.4
122,6.0,22.0,regular,0,40,1080,4.0
123,1.0,6.0,regular,0,40,1020,2.5
124,1.0,23.0,regular,0,40,1170,2.5
125,5.0,15.0,regular,0,40,890,3.5
126,2.0,8.0,priority,0,24,830,3.1
127,14.0,18.0,regular,0,40,650,2.6
128,2.0,18.0,regular,0,40,690,1.6
129,19.0,25.0,regular,0,40,810,2.5
130,12.0,17.0,regular,0,40,1050,4.7
131,12.0,13.0,regular,0,40,830,1.4
132,5.0,17.0,priority,0,24,1110,2.6
133,1.0,7.0,regular,0,40,1210,3.9
134,11.0,18.0,priority,0,24,830,3.5
135,11.0,17.0,regular,0,40,880,3.8
136,10.0,12.0,regular,0,40,750,3.2
137,7.0,14.0,priority,0,24,810,1.4
138,5.0,7.0,priority,0,24,1250,5.3
139,2.0,16.0,priority,0,24,1020,3.8
140,4.0,13.0,regular,0,40,780,2.9
141,9.0,23.0,priority,0,24,1610,6.3
142,10.0,24.0,regular,0,40,730,3.0
143,15.0,19.0,regular,0,40,800,3.6
144,3.0,6.0,priority,0,24,1500,3.7
145,17.0,22.0,priority,0,24,580,1.5
146,10.0,21.0,regular,0,40,1320,4.2
147,19.0,21.0,urgent,0,12,1070,4.6
148,5.0,10.0,urgent,0,12,1450,4.1
149,8.0,17.0,regular,0,40,1520,6.4
150,9.0,14.0,priority,0,24,800,2.6
151,10.0,12.0,priority,0,24,760,3.6
152,5.0,23.0,priority,0,24,4670,15.9
153,4.0,23.0,regular,0,40,940,3.2
154,5.0,21.0,regular,0,40,880,3.1
155,5.0,22.0,regular,0,40,890,1.9
156,21.0,23.0,regular,0,40,920,4.0
157,20.0,25.0,regular,0,40,660,2.9
158,12.0,24.0,priority,0,24,700,1.8
159,9.0,15.0,regular,0,40,1090,3.4
160,3.0,7.0,regular,0,40,1780,7.3
