id,from,to,label,release,deadline,weight,volume
1,13.0,16.0,regular,0,40,800,1.6
2,15.0,22.0,urgent,0,12,1640,6.1
3,9.0,13.0,urgent,0,12,1180,4.6
4,3.0,20.0,urgent,0,12,2830,9.4
5,5.0,16.0,regular,0,40,590,2.7
6,10.0,19.0,regular,0,40,760,2.7
7,13.0,24.0,urgent,0,12,700,3.3
8,4.0,13.0,urgent,0,12,880,1.9
9,16.0,25.0,urgent,0,12,810,3.6
10,2.0,16.0,urgent,0,12,840,3.1
11,3.0,15.0,urgent,0,12,900,1.7
12,1.0,15.0,priority,0,24,1340,3.1
13,3.0,5.0,regular,0,40,720,2.5
14,7.0,25.0,regular,0,40,570,1.9
15,16.0,19.0,urgent,0,12,990,1.9
16,10.0,14.0,urgent,0,12,1190,4.3
17,3.0,25.0,regular,0,40,1350,5.1
18,11.0,18.0,urgent,0,12,950,1.9
19,15.0,24.0,urgent,0,12,750,2.3
20,2.0,5.0,priority,0,24,930,1.9
21,1.0,18.0,regular,0,40,1280,4.9
22,1.0,25.0,priority,0,24,680,1.2
23,5.0,16.0,priority,0,24,1170,3.2
24,2.0,13.0,urgent,0,12,680,2.7
25,12.0,15.0,priority,0,24,860,3.1
26,4.0,22.0,urgent,0,12,1010,2.9
27,4.0,7.0,urgent,0,12,1100,4.0
28,4.0,19.0,priority,0,24,740,1.9
29,12.0,23.0,regular,0,40,660,0.9
30,4.0,10.0,urgent,0,12,890,3.8
31,6.0,11.0,priority,0,24,800,3.9
32,17.0,21.0,priority,0,24,1550,3.8
33,16.0,24.0,urgent,0,12,2610,9.3
34,4.0,18.0,urgent,0,12,990,4.1
35,7.0,9.0,regular,0,40,770,2.0
36,9.0,19.0,regular,0,40,940,4.2
37,5.0,18.0,urgent,0,12,840,2.8
38,18.0,22.0,priority,0,24,990,2.4
39,10.0,11.0,regular,0,40,770,2.2
40,5.0,16.0,regular,0,40,990,3.0
41,9.0,18.0,urgent,0,12,730,1.0
42,19.0,24.0,regular,0,40,1110,3.7
43,11.0,12.0,priority,0,24,1020,3.8
44,18.0,21.0,urgent,0,12,870,1.6
45,5.0,22.0,regular,0,40,1250,4.1
46,3.0,7.0,priority,0,24,830,2.7
47,17.0,22.0,regular,0,40,810,1.7
48,11.0,20.0,priority,0,24,960,2.0
49,1.0,5.0,priority,0,24,830,3.6
50,3.0,17.0,urgent,0,12,2200,5.9
51,4.0,20.0,regular,0,40,1120,4.8
52,6.0,8.0,priority,0,24,1380,4.4
53,4.0,20.0,priority,0,24,710,2.8
54,8.0,15.0,urgent,0,12,960,3.4
55,16.0,20.0,urgent,0,12,910,2.5
56,7.0,21.0,urgent,0,12,3310,12.0
57,23.0,24.0,priority,0,24,2240,7.4
58,1.0,11.0,priority,0,24,790,2.7
59,1.0,3.0,urgent,0,12,2530,7.8
60,16.0,24.0,regular,0,40,820,1.9
61,13.0,15.0,regular,0,40,1640,5.4
62,1.0,11.0,regular,0,40,1020,2.3
63,4.0,9.0,priority,0,24,1260,4.5
64,4.0,19.0,priority,0,24,1100,4.9
65,2.0,17.0,priority,0,24,1220,3.9
66,7.0,25.0,urgent,0,12,1730,5.8
67,17.0,18.0,regular,0,40,1010,4.4
68,3.0,9.0,regular,0,40,820,2.4
69,14.0,23.0,priority,0,24,680,2.1
70,12.0,20.0,priority,0,24,870,2.9
71,16.0,20.0,regular,0,40,750,2.5
72,20.0,23.0,priority,0,24,620,2.7
73,18.0,20.0,priority,0,24,1110,4.1
74,7.0,20.0,urgent,0,12,770,3.8
75,12.0,16.0,priority,0,24,1050,4.5
76,6.0,8.0,regular,0,40,1060,2.7
77,10.0,25.0,regular,0,40,830,2.3
78,9.0,13.0,urgent,0,12,690,3.4
79,11.0,14.0,regular,0,40,1490,3.9
80,9.0,14.0,regular,0,40,1570,4.7
81,10.0,16.0,regular,0,40,740,2.9
82,9.0,14.0,regular,0,40,820,3.5
83,5.0,24.0,priority,0,24,1090,3.8
84,2.0,23.0,regular,0,40,870,3.0
85,10.0,23.0,urgent,0,12,830,3.9
86,8.0,17.0,urgent,0,12,810,3.2
87,9.0,25.0,priority,0,24,770,2.1
88,5.0,17.0,regular,0,40,1190,3.4
89,3.0,18.0,priority,0,24,1150,2.5
90,2.0,13.0,regular,0,40,870,2.9
91,2.0,15.0,priority,0,24,900,3.4
92,6.0,24.0,regular,0,40,1140,3.9
93,8.0,10.0,regular,0,40,1160,2.4
94,7.0,17.0,regular,0,40,850,3.0
95,16.0,22.0,regular,0,40,1090,2.8
96,5.0,12.0,priority,0,24,810,1.7
97,18.0,20.0,urgent,0,12,850,4.1
98,12.0,20.0,regular,0,40,720,3.1
99,4.0,25.0,priority,0,24,980,4.1
100,7.0,19.0,urgent,0,12,1440,4.4
