id,from,to,label,release,deadline,weight,volume
1,3.0,6.0,priority,0,24,750,3.4
2,1.0,6.0,regular,0,40,640,2.7
3,2.0,3.0,priority,0,24,760,1.8
4,2.0,4.0,priority,0,24,1190,3.3
5,2.0,5.0,regular,0,40,900,2.7
6,3.0,10.0,regular,0,40,960,2.1
7,2.0,8.0,priority,0,24,730,2.1
8,2.0,5.0,regular,0,40,1390,3.9
9,2.0,4.0,priority,0,24,880,2.4
10,2.0,10.0,priority,0,24,570,1.1
11,4.0,5.0,regular,0,40,760,1.4
12,3.0,10.0,priority,0,24,1140,4.3
13,1.0,10.0,regular,0,40,1430,5.2
14,3.0,9.0,priority,0,24,1700,6.2
15,7.0,10.0,regular,0,40,2110,8.1
16,5.0,6.0,priority,0,24,690,2.0
17,6.0,7.0,priority,0,24,890,3.0
18,2.0,6.0,priority,0,24,640,1.1
19,1.0,4.0,urgent,0,12,700,2.8
20,2.0,3.0,priority,0,24,1070,3.2
21,4.0,10.0,regular,0,40,1070,4.1
22,1.0,4.0,priority,0,24,700,3.5
23,5.0,7.0,priority,0,24,670,0.9
24,2.0,10.0,priority,0,24,750,1.9
25,2.0,9.0,regular,0,40,630,2.1
