id,from,to,label,release,deadline,weight,volume
1,8.0,9.0,priority,0,24,780,2.4
2,9.0,10.0,regular,0,40,780,1.8
3,7.0,10.0,priority,0,24,970,4.6
4,3.0,7.0,priority,0,24,920,2.6
5,1.0,7.0,priority,0,24,1450,4.1
6,2.0,4.0,regular,0,40,730,1.7
7,3.0,8.0,regular,0,40,720,1.0
8,3.0,7.0,priority,0,24,680,2.7
9,4.0,10.0,priority,0,24,950,3.5
10,4.0,10.0,regular,0,40,760,2.1
11,5.0,8.0,priority,0,24,710,2.0
12,2.0,10.0,priority,0,24,640,3.4
13,6.0,10.0,regular,0,40,1150,5.1
14,1.0,3.0,priority,0,24,900,3.6
15,1.0,6.0,priority,0,24,960,2.3
16,2.0,5.0,regular,0,40,820,1.8
17,1.0,4.0,regular,0,40,760,3.9
18,9.0,10.0,regular,0,40,1200,4.4
19,2.0,7.0,priority,0,24,610,2.6
20,4.0,9.0,regular,0,40,1140,3.3
21,2.0,10.0,regular,0,40,850,1.9
22,5.0,6.0,urgent,0,12,1210,3.9
23,2.0,5.0,regular,0,40,1010,2.4
24,1.0,10.0,regular,0,40,1390,4.0
25,1.0,7.0,regular,0,40,780,2.7
