id,from,to,label,release,deadline,weight,volume
1,2.0,10.0,priority,0,24,660,1.5
2,6.0,7.0,regular,0,40,810,1.3
3,6.0,9.0,regular,0,40,1400,4.2
4,8.0,10.0,urgent,0,12,720,2.8
5,2.0,4.0,regular,0,40,950,3.6
6,1.0,3.0,urgent,0,12,610,1.4
7,6.0,7.0,urgent,0,12,720,1.5
8,2.0,4.0,regular,0,40,830,2.9
9,1.0,8.0,regular,0,40,870,3.5
10,2.0,3.0,priority,0,24,1540,5.4
11,2.0,5.0,priority,0,24,690,0.9
12,4.0,7.0,priority,0,24,1050,4.6
13,5.0,8.0,regular,0,40,1390,4.8
14,3.0,9.0,urgent,0,12,1130,4.8
15,4.0,10.0,urgent,0,12,680,2.2
16,5.0,9.0,regular,0,40,930,4.1
17,5.0,9.0,regular,0,40,1190,5.2
18,5.0,10.0,urgent,0,12,700,1.3
19,1.0,3.0,regular,0,40,790,3.6
20,3.0,4.0,priority,0,24,870,2.7
21,1.0,7.0,priority,0,24,990,2.2
22,1.0,8.0,urgent,0,12,660,2.8
23,1.0,9.0,priority,0,24,1320,3.1
24,7.0,8.0,urgent,0,12,1370,3.8
25,7.0,8.0,priority,0,24,820,2.2
26,2.0,10.0,urgent,0,12,680,1.7
27,3.0,9.0,priority,0,24,870,3.8
28,1.0,10.0,priority,0,24,830,2.1
29,1.0,6.0,regular,0,40,850,2.5
30,2.0,10.0,priority,0,24,1150,2.7
31,4.0,9.0,regular,0,40,950,3.4
32,2.0,7.0,regular,0,40,890,3.1
33,8.0,9.0,urgent,0,12,640,2.6
34,5.0,9.0,urgent,0,12,720,1.0
35,2.0,9.0,regular,0,40,1020,2.0
36,2.0,7.0,priority,0,24,1040,4.2
37,1.0,5.0,priority,0,24,1270,3.5
38,4.0,9.0,regular,0,40,1240,3.5
39,1.0,2.0,priority,0,24,940,2.1
40,3.0,4.0,urgent,0,12,810,2.2
41,3.0,7.0,regular,0,40,1360,5.0
42,4.0,10.0,priority,0,24,860,3.6
43,3.0,9.0,urgent,0,12,850,2.9
44,6.0,9.0,regular,0,40,990,3.3
45,5.0,6.0,urgent,0,12,1150,4.8
46,4.0,5.0,priority,0,24,670,1.0
47,3.0,8.0,regular,0,40,1290,4.3
48,1.0,5.0,regular,0,40,750,3.8
49,3.0,5.0,priority,0,24,610,2.6
50,1.0,4.0,priority,0,24,870,2.0
51,1.0,8.0,priority,0,24,1360,5.9
52,3.0,10.0,urgent,0,12,730,2.2
53,2.0,7.0,urgent,0,12,1180,2.6
54,4.0,5.0,urgent,0,12,1710,6.0
55,5.0,7.0,urgent,0,12,590,1.4
56,1.0,10.0,urgent,0,12,1550,4.2
57,9.0,10.0,priority,0,24,1000,3.4
58,7.0,10.0,priority,0,24,590,2.8
59,1.0,2.0,regular,0,40,750,1.1
60,2.0,3.0,priority,0,24,3180,11.6
61,7.0,9.0,regular,0,40,1040,3.4
62,7.0,8.0,priority,0,24,740,3.3
63,3.0,5.0,regular,0,40,1050,2.1
64,1.0,9.0,priority,0,24,860,1.7
65,3.0,6.0,regular,0,40,650,3.4
66,4.0,5.0,urgent,0,12,1120,4.5
67,3.0,7.0,urgent,0,12,1060,4.1
68,4.0,5.0,regular,0,40,720,2.4
69,4.0,10.0,urgent,0,12,880,1.6
70,4.0,6.0,urgent,0,12,800,3.2
71,1.0,9.0,regular,0,40,1850,5.5
72,4.0,7.0,urgent,0,12,1630,5.9
73,6.0,7.0,regular,0,40,1080,4.6
74,1.0,10.0,regular,0,40,790,3.6
75,6.0,7.0,priority,0,24,2910,10.7
76,8.0,9.0,urgent,0,12,1990,7.2
77,1.0,10.0,regular,0,40,800,3.4
78,4.0,8.0,regular,0,40,1130,2.8
79,1.0,10.0,priority,0,24,1590,6.0
80,5.0,9.0,urgent,0,12,640,1.7
81,2.0,8.0,regular,0,40,1210,3.4
82,3.0,8.0,priority,0,24,1240,5.2
83,2.0,8.0,regular,0,40,750,3.4
84,6.0,7.0,urgent,0,12,1480,6.0
85,4.0,7.0,urgent,0,12,840,1.7
86,5.0,6.0,regular,0,40,1010,4.1
87,1.0,10.0,urgent,0,12,1390,4.3
88,2.0,7.0,urgent,0,12,1410,5.4
89,4.0,5.0,regular,0,40,670,1.7
90,1.0,6.0,regular,0,40,920,2.7
91,2.0,7.0,priority,0,24,660,3.0
92,1.0,2.0,regular,0,40,1350,3.8
93,7.0,9.0,regular,0,40,760,1.1
94,4.0,10.0,urgent,0,12,660,1.5
95,6.0,9.0,priority,0,24,660,2.6
96,4.0,6.0,urgent,0,12,880,1.9
97,2.0,3.0,urgent,0,12,790,3.5
98,2.0,4.0,urgent,0,12,760,3.5
99,8.0,10.0,priority,0,24,570,2.9
100,3.0,7.0,urgent,0,12,1290,4.3
