id,from,to,label,release,deadline,weight,volume
1,2.0,38.0,priority,0,24,850,1.5
2,5.0,11.0,regular,0,40,630,1.9
3,20.0,23.0,priority,0,24,690,2.3
4,12.0,44.0,priority,0,24,660,2.6
5,5.0,14.0,regular,0,40,930,4.2
6,14.0,27.0,priority,0,24,2150,8.1
7,45.0,49.0,priority,0,24,810,3.0
8,4.0,40.0,regular,0,40,840,1.9
9,4.0,44.0,urgent,0,12,990,3.3
10,1.0,22.0,regular,0,40,980,2.9
11,18.0,32.0,priority,0,24,990,3.3
12,14.0,41.0,regular,0,40,790,2.9
13,35.0,50.0,urgent,0,12,970,2.5
14,12.0,40.0,priority,0,24,1550,4.6
15,16.0,30.0,priority,0,24,660,0.9
16,4.0,37.0,regular,0,40,1170,3.0
17,8.0,43.0,priority,0,24,730,2.8
18,16.0,22.0,priority,0,24,1910,5.1
19,41.0,46.0,regular,0,40,810,3.3
20,17.0,22.0,priority,0,24,790,2.6
21,17.0,29.0,regular,0,40,710,2.0
22,4.0,47.0,regular,0,40,690,3.6
23,23.0,37.0,priority,0,24,760,3.4
24,46.0,47.0,priority,0,24,760,2.0
25,29.0,46.0,priority,0,24,1020,3.6
26,3.0,28.0,priority,0,24,650,1.4
27,23.0,24.0,priority,0,24,730,1.9
28,29.0,39.0,regular,0,40,1180,3.1
29,3.0,14.0,regular,0,40,1830,4.9
30,26.0,45.0,regular,0,40,1230,4.6
31,22.0,32.0,priority,0,24,1380,5.1
32,17.0,29.0,regular,0,40,1250,4.9
33,4.0,9.0,regular,0,40,700,1.9
34,22.0,42.0,regular,0,40,830,4.1
35,10.0,22.0,urgent,0,12,910,3.4
36,14.0,41.0,urgent,0,12,880,3.7
37,28.0,35.0,regular,0,40,740,2.3
38,19.0,44.0,regular,0,40,580,0.6
39,20.0,36.0,priority,0,24,1130,4.2
40,3.0,44.0,priority,0,24,680,2.0
41,13.0,48.0,regular,0,40,700,1.4
42,16.0,21.0,priority,0,24,2060,5.8
43,16.0,38.0,priority,0,24,690,1.8
44,9.0,27.0,regular,0,40,2040,5.7
45,18.0,39.0,priority,0,24,890,3.7
46,34.0,47.0,urgent,0,12,1050,3.5
47,12.0,20.0,urgent,0,12,1530,5.3
48,18.0,23.0,regular,0,40,1550,4.5
49,17.0,42.0,priority,0,24,810,3.6
50,13.0,40.0,regular,0,40,890,2.7
51,8.0,27.0,regular,0,40,810,3.9
52,11.0,17.0,priority,0,24,1070,3.5
53,21.0,34.0,urgent,0,12,820,2.3
54,33.0,42.0,priority,0,24,710,2.4
55,15.0,43.0,urgent,0,12,1240,3.7
56,39.0,41.0,regular,0,40,910,3.0
57,37.0,42.0,priority,0,24,740,2.5
58,4.0,40.0,priority,0,24,640,3.1
59,15.0,42.0,regular,0,40,670,1.8
60,4.0,12.0,priority,0,24,960,4.0
61,34.0,39.0,regular,0,40,800,2.9
62,20.0,32.0,priority,0,24,910,3.8
63,17.0,31.0,regular,0,40,730,3.1
64,10.0,14.0,regular,0,40,1380,4.6
65,27.0,29.0,regular,0,40,940,4.5
66,37.0,41.0,priority,0,24,830,3.3
67,4.0,21.0,regular,0,40,700,2.1
68,7.0,18.0,priority,0,24,1470,5.8
69,14.0,45.0,regular,0,40,1200,5.1
70,12.0,36.0,regular,0,40,680,1.6
71,23.0,30.0,regular,0,40,880,3.7
72,19.0,30.0,regular,0,40,900,4.1
73,13.0,29.0,regular,0,40,1540,5.1
74,3.0,6.0,regular,0,40,1030,4.8
75,6.0,34.0,priority,0,24,850,1.9
76,38.0,44.0,regular,0,40,920,1.8
77,36.0,38.0,priority,0,24,840,2.1
78,14.0,15.0,regular,0,40,700,2.1
79,31.0,45.0,priority,0,24,800,2.6
80,13.0,45.0,regular,0,40,1060,2.5
81,11.0,36.0,priority,0,24,1170,3.7
82,25.0,48.0,regular,0,40,1050,4.7
83,12.0,30.0,priority,0,24,720,3.8
84,13.0,50.0,regular,0,40,920,2.8
85,1.0,38.0,regular,0,40,960,3.1
86,8.0,13.0,regular,0,40,590,1.8
87,30.0,47.0,priority,0,24,660,3.6
88,9.0,28.0,priority,0,24,720,3.3
89,2.0,20.0,regular,0,40,1030,3.1
90,1.0,40.0,priority,0,24,950,3.9
91,18.0,35.0,regular,0,40,830,2.6
92,18.0,44.0,regular,0,40,1320,4.5
93,24.0,50.0,regular,0,40,960,4.4
94,45.0,49.0,regular,0,40,1430,4.5
95,17.0,19.0,regular,0,40,1450,5.8
