id,from,to,label,release,deadline,weight,volume
1,39.0,45.0,priority,0,24,700,2.4
2,11.0,46.0,regular,0,40,690,2.7
3,5.0,50.0,priority,0,24,1890,5.6
4,20.0,47.0,priority,0,24,760,1.6
5,29.0,34.0,regular,0,40,1330,5.1
6,13.0,36.0,priority,0,24,660,2.2
7,11.0,48.0,urgent,0,12,1080,2.8
8,13.0,43.0,regular,0,40,690,3.4
9,5.0,41.0,regular,0,40,1260,4.3
10,3.0,23.0,urgent,0,12,980,3.2
11,24.0,29.0,priority,0,24,1340,3.2
12,12.0,40.0,urgent,0,12,1300,3.1
13,4.0,20.0,priority,0,24,1020,4.4
14,37.0,49.0,regular,0,40,950,3.0
15,33.0,39.0,priority,0,24,810,1.6
16,7.0,29.0,urgent,0,12,750,1.6
17,13.0,46.0,urgent,0,12,810,4.0
18,3.0,9.0,priority,0,24,840,3.4
19,18.0,26.0,priority,0,24,770,1.6
20,42.0,47.0,regular,0,40,910,2.0
21,2.0,12.0,priority,0,24,1360,4.7
22,44.0,46.0,priority,0,24,1190,4.0
23,4.0,18.0,regular,0,40,1400,3.4
24,6.0,20.0,regular,0,40,970,4.4
25,11.0,15.0,priority,0,24,790,2.5
26,18.0,34.0,regular,0,40,1170,2.7
27,41.0,48.0,priority,0,24,1210,4.9
28,19.0,31.0,priority,0,24,810,1.4
29,23.0,27.0,priority,0,24,840,1.4
30,17.0,39.0,priority,0,24,690,1.9
31,3.0,8.0,priority,0,24,690,1.6
32,2.0,39.0,regular,0,40,1010,4.0
33,14.0,22.0,regular,0,40,1350,4.1
34,33.0,45.0,regular,0,40,860,3.9
35,18.0,48.0,urgent,0,12,1050,4.7
36,31.0,38.0,priority,0,24,780,1.8
37,6.0,40.0,priority,0,24,710,2.9
38,8.0,30.0,priority,0,24,1060,2.8
39,44.0,49.0,priority,0,24,1100,3.3
40,31.0,50.0,priority,0,24,850,3.5
41,27.0,29.0,priority,0,24,850,3.2
42,18.0,20.0,priority,0,24,690,1.8
43,14.0,45.0,priority,0,24,760,1.9
44,26.0,35.0,urgent,0,12,860,4.1
45,39.0,40.0,regular,0,40,880,4.0
46,8.0,26.0,urgent,0,12,700,3.1
47,11.0,14.0,priority,0,24,940,1.9
48,4.0,20.0,priority,0,24,760,1.6
49,25.0,35.0,regular,0,40,1020,3.3
50,48.0,49.0,urgent,0,12,630,3.4
51,9.0,11.0,regular,0,40,700,2.3
