id,from,to,label,release,deadline,weight,volume
1,2.0,12.0,priority,0,24,1500,4.5
2,1.0,28.0,priority,0,24,1470,4.9
3,23.0,41.0,priority,0,24,1200,5.1
4,2.0,14.0,priority,0,24,920,4.1
5,10.0,12.0,regular,0,40,1610,5.7
6,45.0,50.0,regular,0,40,770,1.4
7,14.0,37.0,regular,0,40,1350,5.9
8,3.0,38.0,regular,0,40,910,3.6
9,32.0,50.0,regular,0,40,840,2.3
10,6.0,43.0,regular,0,40,2760,10.5
11,35.0,47.0,priority,0,24,940,3.7
12,25.0,35.0,priority,0,24,980,4.1
13,2.0,13.0,regular,0,40,780,1.7
14,16.0,25.0,urgent,0,12,1190,4.4
15,2.0,36.0,regular,0,40,790,2.6
16,35.0,38.0,priority,0,24,770,2.9
17,15.0,27.0,priority,0,24,680,2.4
18,26.0,38.0,regular,0,40,970,3.2
19,7.0,13.0,regular,0,40,840,2.2
20,12.0,46.0,regular,0,40,630,3.2
21,1.0,33.0,priority,0,24,1220,4.6
22,14.0,47.0,regular,0,40,680,2.2
23,12.0,42.0,priority,0,24,1550,6.4
24,31.0,36.0,priority,0,24,1280,3.2
25,35.0,43.0,priority,0,24,710,3.1
26,16.0,19.0,priority,0,24,740,1.5
27,17.0,44.0,regular,0,40,1450,5.5
28,19.0,29.0,priority,0,24,580,0.8
29,21.0,23.0,regular,0,40,1010,2.1
30,24.0,28.0,priority,0,24,1210,4.5
31,11.0,38.0,priority,0,24,1190,4.8
32,41.0,47.0,priority,0,24,770,2.0
33,23.0,47.0,urgent,0,12,970,3.6
34,37.0,44.0,regular,0,40,840,3.9
35,13.0,48.0,priority,0,24,760,1.4
36,8.0,29.0,regular,0,40,800,1.8
37,20.0,37.0,priority,0,24,750,1.4
38,1.0,45.0,regular,0,40,920,4.2
39,5.0,48.0,regular,0,40,1110,4.5
40,12.0,20.0,priority,0,24,760,1.4
41,1.0,4.0,regular,0,40,740,2.0
42,19.0,20.0,regular,0,40,770,2.5
43,14.0,33.0,regular,0,40,960,3.5
44,18.0,39.0,priority,0,24,870,2.7
45,19.0,27.0,priority,0,24,1190,4.0
46,10.0,47.0,regular,0,40,2330,8.1
47,29.0,38.0,priority,0,24,830,3.3
48,30.0,44.0,priority,0,24,1240,3.8
49,10.0,37.0,priority,0,24,920,1.9
50,13.0,30.0,regular,0,40,850,3.9
51,34.0,41.0,regular,0,40,2150,7.8
52,30.0,32.0,priority,0,24,1620,4.0
53,41.0,46.0,urgent,0,12,840,4.1
54,10.0,39.0,regular,0,40,1010,2.7
55,13.0,42.0,regular,0,40,770,2.1
56,25.0,47.0,priority,0,24,1050,2.8
57,2.0,21.0,priority,0,24,830,3.0
58,27.0,29.0,regular,0,40,1120,3.5
59,22.0,46.0,regular,0,40,1300,4.5
60,9.0,43.0,priority,0,24,870,3.2
61,6.0,36.0,priority,0,24,930,3.4
62,2.0,42.0,priority,0,24,790,4.0
63,29.0,36.0,regular,0,40,1500,5.8
64,2.0,7.0,priority,0,24,740,2.4
65,10.0,44.0,priority,0,24,690,2.6
66,13.0,18.0,priority,0,24,800,2.7
67,34.0,50.0,regular,0,40,1550,6.4
68,8.0,36.0,priority,0,24,800,1.7
69,17.0,19.0,urgent,0,12,990,4.1
70,27.0,40.0,priority,0,24,1970,6.3
71,14.0,23.0,priority,0,24,650,0.8
72,17.0,19.0,priority,0,24,1150,5.0
73,29.0,33.0,regular,0,40,660,0.8
74,28.0,50.0,regular,0,40,910,3.0
75,18.0,43.0,urgent,0,12,1710,5.9
76,30.0,34.0,regular,0,40,990,2.8
77,3.0,20.0,regular,0,40,780,2.7
78,11.0,24.0,priority,0,24,960,2.2
79,28.0,48.0,priority,0,24,1320,4.4
80,14.0,24.0,priority,0,24,2220,6.5
81,15.0,34.0,regular,0,40,890,2.8
82,26.0,41.0,urgent,0,12,610,3.0
