id,from,to,label,release,deadline,weight,volume
1,9.0,29.0,priority,0,24,760,3.0
2,40.0,50.0,urgent,0,12,680,1.5
3,9.0,40.0,priority,0,24,760,1.9
4,12.0,31.0,priority,0,24,860,3.6
5,23.0,42.0,regular,0,40,570,0.7
6,17.0,44.0,priority,0,24,1010,3.9
7,8.0,19.0,regular,0,40,670,2.8
8,28.0,29.0,urgent,0,12,810,2.9
9,5.0,39.0,priority,0,24,780,2.4
10,28.0,31.0,regular,0,40,750,3.3
11,27.0,32.0,regular,0,40,940,2.1
12,11.0,22.0,regular,0,40,1150,2.7
13,2.0,31.0,regular,0,40,880,3.2
14,8.0,14.0,priority,0,24,1400,3.8
15,42.0,43.0,urgent,0,12,670,3.0
16,3.0,30.0,regular,0,40,1010,3.5
17,17.0,37.0,urgent,0,12,660,1.3
18,13.0,33.0,urgent,0,12,820,2.7
19,12.0,35.0,urgent,0,12,1110,3.7
20,22.0,36.0,urgent,0,12,730,2.9
21,29.0,37.0,regular,0,40,770,1.6
22,5.0,14.0,urgent,0,12,860,3.2
23,17.0,38.0,regular,0,40,820,2.6
24,30.0,40.0,priority,0,24,760,1.3
25,14.0,41.0,regular,0,40,610,1.5
26,46.0,47.0,urgent,0,12,1520,4.5
27,33.0,48.0,priority,0,24,1630,5.9
28,16.0,32.0,urgent,0,12,800,1.7
29,20.0,39.0,urgent,0,12,890,2.9
30,35.0,43.0,urgent,0,12,730,1.2
31,23.0,38.0,priority,0,24,810,2.7
32,5.0,23.0,priority,0,24,1000,3.4
33,8.0,34.0,priority,0,24,1550,5.9
34,9.0,28.0,regular,0,40,1610,4.3
35,30.0,40.0,priority,0,24,950,2.9
36,3.0,16.0,regular,0,40,940,1.9
37,16.0,20.0,priority,0,24,640,2.0
38,20.0,26.0,urgent,0,12,1340,4.6
39,8.0,29.0,priority,0,24,1370,4.7
40,10.0,28.0,regular,0,40,950,1.8
41,13.0,37.0,urgent,0,12,1240,3.8
42,20.0,49.0,regular,0,40,650,1.2
43,4.0,9.0,urgent,0,12,1480,5.3
44,5.0,10.0,priority,0,24,1370,4.5
45,8.0,38.0,urgent,0,12,1110,3.7
46,21.0,34.0,urgent,0,12,710,2.3
47,37.0,48.0,regular,0,40,820,1.8
48,9.0,44.0,urgent,0,12,890,2.3
49,26.0,30.0,urgent,0,12,1150,4.4
50,13.0,26.0,regular,0,40,630,3.3
51,37.0,49.0,priority,0,24,760,2.7
52,1.0,32.0,priority,0,24,930,3.0
53,24.0,44.0,urgent,0,12,1070,2.4
54,14.0,24.0,priority,0,24,770,2.9
55,28.0,32.0,priority,0,24,690,2.5
56,7.0,33.0,urgent,0,12,790,2.6
