id,from,to,label,release,deadline,weight,volume
1,17.0,38.0,regular,0,40,1430,4.1
2,13.0,20.0,priority,0,24,1370,3.3
3,8.0,21.0,priority,0,24,860,1.5
4,11.0,47.0,regular,0,40,950,2.1
5,5.0,36.0,priority,0,24,1490,4.3
6,8.0,27.0,regular,0,40,900,3.7
7,37.0,48.0,priority,0,24,1620,5.9
8,26.0,38.0,priority,0,24,1380,4.6
9,20.0,50.0,priority,0,24,810,1.5
10,5.0,24.0,priority,0,24,1570,5.7
11,2.0,47.0,urgent,0,12,930,3.1
12,25.0,29.0,regular,0,40,770,1.8
13,31.0,39.0,urgent,0,12,810,1.4
14,3.0,14.0,regular,0,40,940,2.5
15,34.0,37.0,regular,0,40,860,1.9
16,19.0,33.0,priority,0,24,1050,3.8
17,2.0,45.0,regular,0,40,1120,2.3
18,36.0,38.0,regular,0,40,1150,3.7
19,13.0,18.0,regular,0,40,760,1.6
20,18.0,50.0,priority,0,24,910,2.5
21,29.0,50.0,regular,0,40,1000,2.0
22,25.0,39.0,regular,0,40,730,1.7
23,25.0,45.0,priority,0,24,970,3.4
24,1.0,23.0,priority,0,24,1070,3.3
25,5.0,14.0,regular,0,40,2590,9.9
26,8.0,44.0,regular,0,40,770,2.5
27,6.0,30.0,regular,0,40,820,1.3
28,3.0,35.0,priority,0,24,1790,6.2
29,40.0,42.0,regular,0,40,790,1.2
30,5.0,10.0,urgent,0,12,890,2.7
31,19.0,42.0,regular,0,40,620,2.0
32,14.0,42.0,regular,0,40,1080,3.7
33,23.0,37.0,priority,0,24,990,2.1
34,6.0,47.0,priority,0,24,810,3.8
35,5.0,12.0,regular,0,40,800,3.9
36,33.0,49.0,regular,0,40,900,4.3
37,15.0,42.0,regular,0,40,820,2.1
38,19.0,48.0,regular,0,40,790,1.3
39,7.0,47.0,urgent,0,12,740,2.2
40,22.0,39.0,regular,0,40,930,2.8
41,17.0,44.0,regular,0,40,850,1.4
42,26.0,46.0,urgent,0,12,650,1.1
43,4.0,18.0,urgent,0,12,1110,2.3
44,11.0,47.0,regular,0,40,1390,3.6
45,22.0,24.0,urgent,0,12,980,3.7
46,46.0,50.0,priority,0,24,1130,2.9
47,14.0,47.0,urgent,0,12,1320,4.2
48,3.0,50.0,regular,0,40,1140,4.3
49,22.0,35.0,regular,0,40,870,1.5
50,26.0,41.0,regular,0,40,1150,3.0
51,31.0,49.0,priority,0,24,1370,5.1
52,12.0,34.0,regular,0,40,1890,6.7
53,15.0,18.0,priority,0,24,580,1.9
54,13.0,15.0,regular,0,40,640,2.8
55,3.0,45.0,priority,0,24,1580,6.2
56,34.0,41.0,priority,0,24,930,2.6
57,9.0,18.0,priority,0,24,1510,3.7
58,11.0,14.0,priority,0,24,960,4.2
59,11.0,44.0,urgent,0,12,680,1.2
60,24.0,36.0,regular,0,40,750,3.5
61,17.0,37.0,priority,0,24,1150,3.6
62,41.0,45.0,regular,0,40,850,2.1
63,22.0,25.0,regular,0,40,1440,5.0
64,47.0,50.0,priority,0,24,1560,6.4
65,1.0,45.0,priority,0,24,800,1.8
66,11.0,31.0,priority,0,24,970,4.3
67,44.0,49.0,priority,0,24,950,4.4
68,18.0,32.0,priority,0,24,820,4.1
69,41.0,43.0,regular,0,40,980,3.3
70,38.0,39.0,regular,0,40,900,3.9
71,5.0,45.0,regular,0,40,740,1.8
72,32.0,49.0,priority,0,24,1440,3.9
73,2.0,46.0,regular,0,40,810,3.3
74,24.0,47.0,regular,0,40,1350,5.7
75,16.0,30.0,regular,0,40,830,2.5
76,8.0,20.0,regular,0,40,1220,4.3
77,2.0,27.0,regular,0,40,1080,4.2
78,36.0,45.0,priority,0,24,790,2.1
79,35.0,45.0,regular,0,40,1540,5.9
80,13.0,28.0,regular,0,40,840,2.8
81,9.0,16.0,priority,0,24,820,2.3
82,44.0,47.0,regular,0,40,1080,3.4
83,8.0,37.0,regular,0,40,2170,6.0
84,15.0,36.0,regular,0,40,720,1.4
85,44.0,47.0,priority,0,24,900,2.6
86,18.0,32.0,priority,0,24,720,1.8
87,13.0,42.0,regular,0,40,730,1.0
88,2.0,8.0,priority,0,24,600,0.6
89,35.0,43.0,priority,0,24,1070,3.0
90,1.0,35.0,regular,0,40,860,2.0
91,13.0,15.0,priority,0,24,1180,3.3
92,11.0,23.0,regular,0,40,1000,3.9
93,9.0,27.0,regular,0,40,960,4.4
94,1.0,6.0,regular,0,40,780,3.5
95,15.0,38.0,priority,0,24,960,2.8
96,3.0,31.0,urgent,0,12,880,2.8
97,29.0,31.0,regular,0,40,990,3.4
98,29.0,39.0,regular,0,40,1090,2.9
99,25.0,41.0,priority,0,24,1120,3.5
100,9.0,45.0,priority,0,24,960,2.8
101,36.0,40.0,regular,0,40,730,1.5
102,9.0,23.0,priority,0,24,830,1.9
103,33.0,38.0,priority,0,24,800,3.4
104,2.0,39.0,regular,0,40,880,3.4
105,41.0,50.0,priority,0,24,1050,3.7
106,30.0,45.0,priority,0,24,2850,10.7
107,10.0,11.0,regular,0,40,850,2.2
108,11.0,33.0,regular,0,40,1150,2.6
109,33.0,35.0,priority,0,24,1210,3.2
110,11.0,16.0,priority,0,24,860,3.4
111,5.0,10.0,regular,0,40,1070,4.0
112,42.0,44.0,regular,0,40,1040,4.5
113,27.0,41.0,priority,0,24,1140,3.2
114,32.0,35.0,urgent,0,12,1790,5.1
115,15.0,17.0,priority,0,24,1110,2.8
116,26.0,48.0,priority,0,24,770,1.3
117,16.0,19.0,regular,0,40,620,3.0
118,6.0,42.0,priority,0,24,970,2.6
119,44.0,46.0,urgent,0,12,660,2.7
120,3.0,24.0,regular,0,40,810,1.6
121,11.0,24.0,urgent,0,12,1080,3.3
122,25.0,44.0,regular,0,40,1290,5.5
123,5.0,19.0,regular,0,40,1140,4.9
124,5.0,9.0,regular,0,40,710,2.5
125,2.0,12.0,regular,0,40,1010,3.9
126,26.0,36.0,regular,0,40,610,3.2
127,15.0,22.0,priority,0,24,780,3.3
128,20.0,27.0,regular,0,40,860,4.1
129,8.0,36.0,regular,0,40,730,2.0
130,23.0,40.0,priority,0,24,1480,4.8
131,5.0,47.0,priority,0,24,1530,4.2
132,19.0,41.0,regular,0,40,1230,3.9
133,11.0,40.0,priority,0,24,2660,10.0
134,37.0,38.0,regular,0,40,1000,3.7
135,17.0,31.0,regular,0,40,1150,2.7
136,15.0,26.0,priority,0,24,930,4.5
137,34.0,48.0,priority,0,24,760,3.4
138,27.0,43.0,priority,0,24,800,1.9
139,2.0,27.0,regular,0,40,1030,3.4
140,20.0,39.0,regular,0,40,660,1.7
141,28.0,38.0,priority,0,24,780,2.9
142,20.0,28.0,priority,0,24,1780,6.8
143,32.0,41.0,regular,0,40,760,1.9
144,24.0,49.0,priority,0,24,1050,4.4
145,17.0,30.0,urgent,0,12,760,3.1
146,11.0,35.0,priority,0,24,580,1.2
147,40.0,43.0,priority,0,24,710,2.3
148,47.0,49.0,regular,0,40,1110,3.7
149,6.0,49.0,regular,0,40,950,4.4
150,28.0,30.0,regular,0,40,990,2.5
151,5.0,48.0,priority,0,24,640,1.9
152,2.0,4.0,regular,0,40,990,3.2
153,15.0,27.0,priority,0,24,720,1.2
154,32.0,49.0,urgent,0,12,800,2.8
155,2.0,29.0,regular,0,40,1050,3.3
156,27.0,46.0,regular,0,40,1090,2.6
157,27.0,38.0,regular,0,40,920,3.6
158,1.0,27.0,priority,0,24,630,2.2
159,12.0,21.0,priority,0,24,910,3.7
160,11.0,42.0,regular,0,40,2060,7.0
161,38.0,48.0,priority,0,24,730,2.2
162,10.0,15.0,regular,0,40,1110,4.1
163,30.0,49.0,priority,0,24,920,2.0
164,17.0,47.0,priority,0,24,1310,5.5
165,41.0,44.0,priority,0,24,3410,11.4
166,33.0,47.0,regular,0,40,890,2.4
167,31.0,49.0,priority,0,24,800,2.9
168,34.0,38.0,regular,0,40,750,3.3
169,6.0,44.0,regular,0,40,680,1.2
170,18.0,24.0,regular,0,40,970,2.8
171,27.0,35.0,priority,0,24,1410,4.0
172,7.0,16.0,regular,0,40,750,3.2
173,8.0,45.0,regular,0,40,840,3.2
174,19.0,36.0,regular,0,40,640,2.9
175,27.0,32.0,regular,0,40,970,2.2
176,4.0,37.0,priority,0,24,1110,3.7
177,6.0,29.0,regular,0,40,960,3.5
178,42.0,50.0,priority,0,24,690,1.1
179,2.0,21.0,priority,0,24,1470,4.3
180,21.0,34.0,regular,0,40,2470,9.5
181,3.0,20.0,priority,0,24,1500,5.0
182,1.0,30.0,priority,0,24,1450,5.6
183,12.0,42.0,regular,0,40,950,1.7
184,12.0,30.0,urgent,0,12,950,4.5
185,11.0,33.0,priority,0,24,950,4.1
186,2.0,26.0,priority,0,24,730,2.4
187,6.0,43.0,priority,0,24,730,2.4
188,43.0,47.0,priority,0,24,1120,3.7
189,12.0,22.0,regular,0,40,850,2.5
190,31.0,38.0,priority,0,24,1610,6.1
191,35.0,42.0,regular,0,40,720,3.5
192,10.0,39.0,regular,0,40,960,3.2
193,15.0,40.0,priority,0,24,650,2.5
